Unnamed: 0,text,label
5649,"Resident wanted to put pt on paroxetine, hubby told her Paxil would be better. She didn't seem to realize they were the same thing. #smh",1
2438,@USER___________ my husband takes lamotrigine and kepra twice a day.,1
2192,Don't say no to pills! Latuda won't kill!,1
5776,@USER________ it's a lozenge. Like cough drop,1
7221,"Really, I'm fine. @USER___________ @USER_____. #fluoxetine #prozacnation",1
6808,@USER_______ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_____,1
11602,why was this employee telling me that sometimes it's okay to take adderall while in college? i feel so uncomfortable,1
13579,Ranbaxy's hypertension drug Diovan helps co get back in black. Profits soar over Rs 470 cr & revenues rise 16% in Q2FY15 @USER_______,1
2649,A throat lozenge sounds good as hell right now!!!,1
10058,stop taking victoza and byetta because they cause cancers. doctors don't want you to know about the side effects cause by medicines,1
11771,there i go again eating a meal and taking an adderall before work. one of these days i'll learn,1
6066,this is a good night to run out of my trazodone rx.,1
12831,@USER_____ @USER____ i hope it works. i haven't heard much about tecdidera. aubagio is a once daily pill too. nice change from needles.,1
7972,i think i found my anti-nicotine. it is waaaaay healthier.,1
6557,"And, on seven drums, the Tom Fluoxetine Orchestra.",1
16878,@USER___ yes! docs put me on vocal rest once they didn't know what was wrong..turns out it was gerd..they gave me nexium,1
13390,Saw the new Symbicort commercial. The furries are taking over,1
9887,interesting! “@USER_____: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.”,1
13850,And now comes the heavy breathing.. Ventolin mana ventolinnn.. *bongkar tas,1
16807,'main main surat antara vstar &amp; lotus 5 five 😂😂😂',1
7194,an average moniker that gives alterum balm only facet-rockport valet inasmuch as polish off lozenge ease.,1
938,@USER_______ i'm feeling weirdly antsy lately and i'm positive it's due to the prozac and i'm a bit worried where that could lead me,0
13825,my shrink pops prozac while she writes me a thorazine and effexor prescription with her celebrex pen.,1
13283,i can only drink when i take adderall and i have no idea why. maybe because it keeps me alert and awake,1
2778,@USER___________ i would also love 2 get to 50 followers 2nite i'm @ 49..pls help... #crohns #humira #TEAMIBD,1
4833,"paxil's best (and only) friend: abigail... even though she weighs as much as pax's leg, she's the boss. @USER_______.twitter.com/XZphXeoH7J",1
2095,rt @USER_______: my dream girl takes more vyvanse than me.,1
6099,rt @USER______: might be going on humira! any advice/pros/cons/anecdotes? help a brother out. #crohns,1
7706,im so mad im learning more about seroquel in this book than i ever did from my crappy doctor what the heckie,1
15435,#FDA approves BI's Spiriva Respimat for #COPD,1
12668,@USER______ @USER____ viox likes bubes,1
4448,"ELIQUIS results enough to move $BMY share price?  Doubt it since I'm still holding, if I sold friday it'd be soaring tomorrow",1
4431,WARNING Venlafaxine mixed with Dihydrocodine and caffeine has seriously weird effects #TopOfTheWorldMa,1
7690,gaz needs a lozenge. #nrlwstcan,1
14145,"@USER_____ *googles Symbicort ,suffocating,gag reflex and vibrator* NOPE...not what i was expecting",1
2319,no tobacco day OR no nicotine day?,1
2322,"well, lamotrigine's sorted. although my GP won't increase my citalopram till i get permission from the pysch :c",1
17122,$MNKD Afrezza & Exubera compared. Will Afrezza fail like Exubera?pic.twitter.com/tZLQDyTt6M,1
1252,Fibro Question: Who has been on the Drug Merry-Go Round? (Vicodin to Lyrica to Elavil to Lunesta to Cymbalta to Lexipro on and on.),1
11652,"$spy $regn eylea continues to swarm the planet, bring regn to new highs. expect it to continue climb to $400/share or higher",1
10441,someone inject adderall straight iinto my heart please,1
16015,"@USER____ thanks!! and i dont mind! i'm currently taking synthroid daily, about 2-3 iron pills a day(and im supposed to be taking other",1
10521,"Trying a third of the dose of Pregabalin to reduce the weirdness, floating n hazardous bumping into things!",1
8353,"@USER_________ after methotraxate and remicade failed, humira was my next option. my doctor put me on it",1
6588,im gonna name this voice in my head Mr. Prozac,1
16292,i need someone to pass me my ventolin,1
16831,i just took another adderall and am waiting for jesus to take the wheel for me this finals week,1
2187,So glad I had this vyvanse ! To work I go !,1
16174,i just put miralax in apple cider and chugged it with my nose plugged it's so gross,1
12655,New Item for sale: Ventolin Syrup Side Effects Chronic Obstructive Pulmonary Disease Copdpic.twitter.com/WmZc4Naq1e,1
6699,Trazodone Pills For 5 .,1
4239,#phsm #hcsmeu Esanum had a Boehringer leader on the platform to answer questions on Pradaxa following a AE scare. In some cases privately,1
2862,"@USER______ i'd marry effexor, bang kolonopin, kill lamictal",1
2146,Katie: Michael looks depressed Kate: Cymbalta can help! @USER______ @USER_______ @USER________,1
13755,i love the spiriva commercial just because it has the baby elephant in it ❤️,1
16250,"I have loperamide sha  “@USER________: @USER__ Super Child Bro, most especially now that we are talkn of sahur.”",1
12200,@USER________ didn't say that. i logically lean on things like thalidomide and azt. say in 4 generations they have perfect eyes and pouches.,1
1963,@USER________ @USER___ @USER__ idk... are you thinking about some dates in particular?,1
16669,omg i'm out of nexium and this sinus infection or whatever the crap i have is making my gerd act up really bad. i can't .......,1
7136,"#humanitarianbadboyz don't mess around with imodium, but just go straight for the cipro.",1
15341,@USER_________ Loperamide might help?,1
14792,"Buried Philly: Exelon plant, up for sale, built atop historic Navy, fire sites (Philadelphia Inquirer)",1
9922,@USER____ i'll take my olanzapine then. sis-sis doesn't taser me then.. *boggles*,1
10753,i should get latuda for bi-polar/depression,1
9601,glad i finally got trazodone to help me sleep at night and migraine meds,1
9115,"@USER_______ @USER_____ my pleasure. remember-even if a loved one was rx'd trazodone for sleep, it's an ssri. that means no guns...",1
15717,But s/o to all the people I meat at the Exelon last Tuesday for the Posse interview. Nothing but good vibes for them.,1
2427,Ate some seroquel ill catch yall tomorrow night #fml,1
11750,1:17 PM WSYX showed the Xarelto ad with the retired couple who travel with their dog. They treat him with proper loving care & attention.,1
2232,"@USER_________ @USER____ I'm going through the same, it's so hard isn't it! Glad to hear about duloxetine .. Started mine a week ago!",1
4942,I need to breathe . I need a punching bag . I need some Prozac . And some fucking e&j . & probably to go back to sleep,1
13345,I love the fact that i woke up still feeling that suboxone from last night. And still got another half. Gonna be a good day. Lol,1
11695,"@USER_ I have some temazepam I use sparingly, but thanks. Plan is to see psychiatrist soon for a more long term solution, at least I hope.",1
12963,"$ARNA  Belviq was designed to avoid the heart-safety problems of fenfluramine, although not everyone is convinced",1
11149,@USER___________ i also said that thalidomide was an example of a theory?? ahem?? and meh i'd say badly/awfully/terribly,1
2844,#FDA Drug Safety Communication: FDA is investigating two  deaths following injection of #Zyprexa Relprevv HTTPURL_________________,1
16059,"""she changed clothes seven times for that one commercial!"" - my grandma talking about blythe danner in that prolia commercial.",1
11046,"i just got a text from the pharmacy. either my lyrica or pristiq is ready to be picked up. if i'm super lucky, both",1
1079,"side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help",0
26,"So while I'm letting the thoughts of Lamictal/fatal rashes/tonsillectomy/spinal tap settle, I'm going to go rescue a budgie.",0
6958,"rt @USER__________: no amount of coffee, coke or fluoxetine can get me back to life.",1
2617,"@USER_____ I want branded Seroquel. I feel that different brands of XL have different release speeds, and that doesn't help my attempts...",1
2219,"@USER___ it seems to be having an effect already. Took Zoloft in 2000, and Effexor XR in 2006-2008. This was my specific choice.",1
12560,you also never experienced what its like to have asthma to even need a ventolin hfa inhaler or advair diskus 250/50!,1
15860,@USER_______ @USER________ No Mostly because I hate the idea of taking a pill every day. I even have trouble taking my synthroid every day,1
1638,@USER___________ I'm on fluoxetine. Hm :( hope you feel better soon lovely!! Have you got quite a stressful job? X,1
3274,@USER_________ Can't talk. Snorting Boniva off a Walmart greeter's butt.,1
2143,A comer bananas! :) RT @USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,1
17163,@USER___________ I have a prescription for Nasonex but no clue if it'll work. I'm waiting to see an ear nose and throat specialist.,1
13519,urusan rasmi antara abam dan jpa. selesai utk hari ni. looking forward to the next appointment with them!! 👌👌 HTTPURL_______________,1
9046,rt @USER____: best compliment youve ever received? — geoffrey geodon from perry once said mt cheeks were cute then brushed my ... HTTPURL___,1
6135,@USER_________ Lamotrigine. Do you know it?,1
4211,"@USER_________ Ashley said she ain't goin tonight. N I have to open now tomorro, Friday, n Saturday grrrrr. Vyvanse please n thank yu lol.",1
12248,@USER_____ much at night... Let's the brain slow down some... (I take Zoloft for my anxiety and desyrl and restoril at night),1
13866,@USER__ oxybutynin is a crazy drug,1
8633,"depression hurts, cymbalta can't help.",1
15169,"@USER_____ i know simon i've been having the same battle 4 10years,on metformin now,keep up ur efforts though.",1
743,@USER______ when i was on fluoxetine i was dead from the waist down. even frankenstein couldn't have helped...,0
2189,i need a lozenge,1
10096,play me the eliquis commercial and i will laugh every time without fail,1
14658,@USER_________ @USER______ @USER__ @USER________ @USER________ Prednisolone and Clarithromycin. Plus Symbicort inhaler (blue & Brown in one),1
3779,"That's Wtf I need RT@USER_______: ""Depression can hurt. Cymbalta can help"" RT @USER__________ Depressed? Cymbalta can help...",1
4269,@USER___  Is one Prozac???? You are funny when you call him that!,1
8806,Do you know what Medications are R for bipolar depression? Currently #FDA approved lamotrigine AKA #Lamictal,1
16375,"@USER is like heroin, I want to quit because of what they are doing to @USER_______ but I can't. Is there a Suboxone for espn? #freesimmons",1
10336,but hey ho tysabri tomorrow #juicetime,1
4601,#FDA Drug Safety Communication: FDA is investigating two  deaths following injection of #Zyprexa Relprevv HTTPURL_________________,1
13618,@USER____ @USER______ shameful that docs have the kid on methadone when suboxone would relieve his pain without dangerous sideeffects,1
172,i should just start taking my prozac again so i can stfu and go numb and maybe i won't cry anymore cos i'll be too fucking lifeless,0
16409,@USER__ Too true. HMRC's #bigdata conference on narcotic #drugs - alt. FLOVENT also,1
3500,@USER___ @USER___________ @USER______ @USER________ @USER_______ trazodone and lithium ( someone needs their dosage),1
15851,@USER_______ steroids and aero and ventolin I hope,1
8141,"@USER_____ didnt a recent Vic RCT in ED show olanzapine as good as droperidol, when either combined with midaz?",1
