,text,label
20973," Oh , it seems there is nothing that evening . ",0
30391, I'm OK . How are you doing ? ,0
38032," Yes . We don ’ t give bonus every month , but we offer semi-annual bonuses . ",0
4997," Well , that's a thing . ",0
65453, Is there any training program for the employees to make a further study ? ,0
62106, A company account . I need to pay a bill . ,0
16400,Mr . : Please open your books to page 10 . ( To Mary ) Can I help you ? ,0
19754,When do you celebrate Thanksgiving ? ,0
78528, I knew that already . ,0
48246," No , of course not . You have to put soap in . Did you bring your soap ? ",0
38322, I ’ m sorry to hear that . Cancelling the appointment is no problem . Thank you for your call . ,0
40387, what kind of people do you like to work with ? ,0
39342, how about this one ? ,0
79831, Would you be able to pick him out of a line-up ? ,0
10579, Have you sent out invitations by our party ? ,0
40872, I am flattered . But I am not sure whether the manager is satisfied with it . She asked me to her office . ,0
19563, Oh yeah . It loses only a few seconds in the whole month . ,0
20348, I know . But I ’ m not ready for married life yet . ,0
2617," Oh no , I won't . But we will have an accident if you don't stop shouting . ",0
76425,( Bob groans . ) What's the matter.Bob ? ,0
83409," Um , because I was busy talking to my friend . ",0
57546, I'm easy to approach and friendly to everyone . ,0
21831," we've booked you a room in the same hotel as your meetings , so you won't need to deal much with the transportation system . ",0
7595, Oh . I'm just going to take it easy . ,0
65524," Annie , you also know the ' new age people ' . I think these people must have undergone much sufferings of flesh in order to ride skillfully . ",0
77830, Do you have anything to declare ? ,0
46272, What would your current colleague say about you ? ,0
65348, Let's sit over there . ,0
49300, I'm the general manager of the Far-East Industry Corporation . ,0
28341, You can put stuff on the picnic table . Back to work . The grill is calling me ... ,0
769, This is really a sad story . Did they trace back your luggage ? ,0
36847, We share the same desire . Have you seen the display of our products in the exhibition hall downstairs ? ,0
73435,What kind of job are you interested in ? ,0
58935," What kind of potatoes would like to go with that , mushed , boiled , or baked ? ",0
7274," I am from Texas . I was in China once , but it was a long time ago . ",0
37546, You are welcome . ,0
57080,Are you ready to order ? ,0
65652, OK . Could you please help me to clean them ? ,0
53592, OK . I understand . ,0
80550," Actually , two of them have dancing figures . ",0
53340, ( Handing her a menu ) Your waiter will be here in a minute to take your order . ,0
66568," Yes , give me two rolls of Kodak color film . ",0
83732, Is everything in the fridge leftovers ? I hate leftovers ! ,0
65765," That's all right . When you come , ask for Smith , OK ? ",0
54891, Can we make it 11:30 ? A customer will come to the office at 11 . ,0
44880, And when would you like the rooms ? ,0
68245,"John , do you have a minute ? ",0
44606, Can you tell me the total cost of the chicken breasts ? ,0
13526, I think only the family will be there . ,0
23245, I really feel bad about it . Let me buy you a new one . ,0
6284," I wanted to attend this school originally , but my grades out of high school weren ’ t good enough . ",0
61567,Can you help me ? The program is not responding and I don't know what to do . ,0
4141," What ’ s the weather looking like today , Kenny ? ",0
66998," No , it's enough . ",0
47727," Sure , what ’ s up ? ",0
55912,I'd like to order dinner . ,0
86844, Sure . What else can I do for you ? ,0
28947, So he said he'd sell me one for twenty dollars . A four-hundred-dollar camera for twenty bucks . ,0
72483, And they can deal with everything ? ,0
36287, First and secondary research . I hope that you can address this concern immediately as i find it very disturbing . ,0
16840, Number 261 . ,0
4967, Well I wanted to go for a picnic but it rained too much . ,0
80070, You are smart . The city is really charming at night . ,0
9064, I must admit that I like several pieces of classical music . It ’ s certainly more sophisticated that modern dance music . ,0
25770, You were right ! He didn ’ t make the shot ! ,0
72685," Chen Hong , too . ",0
50995, Thanks . ,0
73827, Really ? Does he chase balls ? ,0
20894, What ’ s the matter ? What annoy you ? ,0
35600, I ordered dinner about forty minutes ago . It hasn ’ t been delivery yet . ,0
30676, Then my son drove into a tree . ,0
59097," No problem , Miss . ",0
1997, Sounds cool ! But that is not what a lady should do . People are easy to lose head in a night club and being drunk . ,0
72823, Cow while Boots . ,0
70840," I bought a pair of trousers last year , which I like the best . But this year they don ’ t fit me very well . They ’ re tight in the waist , baggy at the knees . Can you make some alterations ? ",0
28210,Why are you so late ? ,0
48000, I don ’ t think so . I think cats are sweet . ,0
65989, We are sure to responsible to replace the defective ones . ,0
55367, Really ? What kind of shoes are they ? ,0
26448, You saw a ghost ? When ? ,0
48368, That's it . It'll take you about five minutes . ,0
53224,"George , did you remember to buy me the book ? ",0
68518," No , they look like little bells . ",0
65911, He asked me if I'd like to be a newspaper salesperson ? ,0
60218,Good morning . I'd like to buy tickets to Paris . ,0
20691, Isn't that the chick flick with Kate Hudson and Owen Wilson ? ,0
35853,I'd like to remit 5000 dollars to my friend . ,0
34170, He had his car stolen . Actually he was kidnapped while he was in the car . ,0
12315," I am sorry to hear that . It shows that you should buy companies , not ideas . ",0
36936," Of course , sir . You've made a good choice . ",0
15229, Come on . You just haven ’ t met the right person and I think that you work too much . You should learn how to entertain yourself and enjoy life . ,0
57493, 3 o'ctock this afternoon . ,0
18141, so what did you do ? ,0
17857, We don't get along well with each other and fight a lot . ,0
42527, How long does it take to cook meat on a barbecue ? ,0
49973, I'll need a coach open return . What's the fare ? ,0
22201," sure , thanks . I brought you a bottle of wine as well . ",0
62041," Yes , it would be . ",0
15537, Some poisonous gas . ,0
63105," Well , thank you , but it's not all that hard to do , you know . I've been calling your office and sending you proposals for about two years now , and you've never responded before . ",0
50989," No , sir . We left directly from the hostel . ",0
45428, Thank you very much . ,0
72110, There must be something wrong with the system . Try my MasterCard . ,0
80688, Yes . I'd delighted if you did . ,0
22263, I think maybe I could be there . ,0
45990," Of course . And 2 - week paid vacation a year , a 5 - day work week . ",0
29916,What can I help you with today ? ,0
85620, Yes . Each apartment has one . ,0
49979,"Hi , there ’ s a problem with this stereo . I ’ d like to return it , please . ",0
17449, We don ’ t allow people to check out magazines . ,0
51294," I ’ m sorry , Clint . Maybe I didn ’ t make myself clear enough . We should get together to discuss this . ",0
20146," We were talking about Wednesday evenings at the library , from seven to eight . ",0
35182," Stop complaining , OK ? ",0
43196, Here's your change . ,0
50830," You ’ re right . I ’ ll save the beer for when we land . One orange juice , please . ",0
35603," Your order is ready . It ’ s on the way to your room . We ’ re very sorry to have you waiting , Ma ’ am . ",0
39032, I am glad you let me know that you will be missing class . Get well ! ,0
71813, Have a biscuit instead . Eat more and smoke less ! ,0
84062, I want to buy a car to facilitate my life . But I don't have enough money . Could you supply a loan to me ? ,0
47897," Sam , I never like Haunted Houses.When I was a kid , I didn't like them . when I was in high school , I didn't like them.when I was in college , I didn't like them . So why should I like them now ? ",0
51839," Well , why not try Spaghetti Bolognese ? ",0
6136, He ran four miles and came back dead beat . ,0
19756, What do you eat on that day ? ,0
38838," Well , any bank will cash it at our present traveler's check buying rate , for which we ’ re somewhere cheaper than hotels because of the service charge . You see , hotels really aren ’ t in the money exchange business although they will cash traveler ’ s check for their guest . ",0
