text,label,label_text
Target getting bum rap for ending  #39;ringer #39; favoritism Target Corp. is being treated as the Grinch who stole Christmas because it bent its rules to play Santa Claus for Salvation Army bell-ringers for years -- to the tune of about \$9 million a year.,2,Business
"US Stocks Climb as Crude Oil Falls \$2 Stocks rose after US crude oil fell below \$50 a barrel on Monday, offsetting jitters ahead of an uncertain outcome for the US presidential election.",2,Business
"For long term, consider bonds over cash Q. I am 50 years old, employed at a good job, and have about \$2 million of investments, of which \$1.1 million is in cash equivalents. I have two kids, one of whom has \$150,000 in a Uniform Transfers to Minors account; the other has \$15,000. I am completely lost in terms of what to do. I have always been ...",2,Business
"Judge lets US Airways cut workers #39; pay by 21 ALEXANDRIA, Va. - A bankruptcy judge granted US Airways authority yesterday to immediately cut the pay of its union workers by 21 percent through mid-February, saying the airline #39;s situation is so dire that urgent action must be taken.",2,Business
"Tough Quarter for Circuit City Circuit City (CC:NYSE - news - research) Monday said same-store sales fell 4.3 in the third-quarter, attributing the decline to decreased promotions as well as weaker sales of music and movie software and wireless products.",2,Business
"New priority: SLC ponders ways to absorb Delta flights With January fast approaching, and with it the prospect of nearly 60 new Delta flights, Salt Lake City International Airport officials are rushing to absorb the increase.",2,Business
Shareholders Love a Little Hostility There's yet another hostile takeover in the tech sector's works.,2,Business
"OPEC: 'Very Small' Impact from Surge  LONDON (Reuters) - OPEC producers have said they see little  impact on economic growth so far from oil's relentless price  surge, which Wednesday racked up yet another record high.",2,Business
Taiwan Chip Giant Seeks Strong Partnerships The head of the world #39;s largest contract chip manufacturer said Thursday it will cost an estimated \$1 billion (euro 776 million) for his company to develop the latest chip production technology.,2,Business
"Exporters Lead Nikkei Up, Trade Slow The Nikkei average was up 0.37 percent in mid-morning trade on Thursday as a recovery in the dollar helped auto makers among other exporters, but trade was slow as investors waited for important Japanese economic data.",2,Business
"United, pilots tentatively agree on additional cuts United Airlines, seeking cost cuts to help it get out of bankruptcy, has reached a tentative agreement with its pilots union, the first labor accord on additional concessions the carrier proposed last month.",2,Business
IBM Seeks Settlement of Pension Lawsuit A US District Court Judge ruled last year that Big Blue had violated age-discrimination laws by amending its pension plan in a way that would make older employees accrue retirement benefits at a lower rate than younger workers.,2,Business
Mitsubishi Reports First Half Earnings Mitsubishi Motors Corp. said Monday that its losses grew in the first half of the fiscal year as the Japanese automaker struggled to recover from an auto-defect scandal that has sent sales plunging.,2,Business
"Intel lowers quarterly forecast Intel Corp., the world #39;s biggest maker of semiconductors, reduced its third-quarter revenue forecast Thursday, blaming lower-than-expected demand for flash memory and PC chips.",2,Business
"Mortgage Rates Hit 6-Month Low Freddie Mac said Thursday that 30-year mortgages have dropped to the lowest level since April 1, providing more of a boost to the housing industry.",2,Business
An Odyssey of Wealth Destruction The Merriam-Webster dictionary defines odyssey as  quot;a long wandering or voyage usually marked by many changes of fortune. quot; For hospice care provider Odyssey Healthcare (Nasdaq: ODSY ,2,Business
"U.S. Services Sector Slips, Jobs Mixed  NEW YORK (Reuters) - Growth in the vast U.S. services  sector slowed in September, but mixed data on employment on  Tuesday focused economists' attention on upcoming payrolls data  to get a clearer sign about the outlook.",2,Business
Monsanto Says Justice Dept Closes Inquiry (Reuters) Reuters - Monsanto Co. (MON.N) on Wednesday said\the U.S. Justice Department has closed an inquiry into\potential antitrust issues regarding a key ingredient used in\its Roundup herbicide.,2,Business
Russian beer advertisements canned Putin signs law restricting airtime and content in effort to curb his country #39;s alcohol intake. MOSCOW (Reuters) - A sweeping ban on beer advertising in Russia became law Tuesday in a move to curb the country #39;s ,2,Business
"Before the Bell: Krispy Kreme Down 11 Pct Shares of Krispy Kreme Doughnuts Inc. (KKD.N: Quote, Profile, Research) fell 11 percent before the bell on Monday after the struggling doughnut shop chain reported a quarterly net loss ",2,Business
"German welfare rallies escalate Eastern Germany sees more mass protests over welfare cuts, with smaller rallies in western cities.",2,Business
"Vauxhall Ellesmere Port Workers Facing Lay Offs LONDON, October 19 /PRNewswire/ -- Workers at the Vauxhall plant in Ellesmere Port, Merseyside are facing lay off tomorrow following strike action taken at the Bochum plant in Germany over the job losses announced there last week.",2,Business
BHP Billiton wins 3.2 billion dollar iron ore deal with Chinese &lt;b&gt;...&lt;/b&gt; SYDNEY : BHP Billiton said it had struck a 3.2 billion US dollar deal to supply four Chinese steel companies with iron ore over the next decade.,2,Business
"Online Search Universe Is Expanding To get an idea of how hot Web search is, go talk to Raul Valdes-Perez, a Carnegie Mellon University professor who is leading a search technology start-up called Vivisimo Inc.",2,Business
US OKs Emergency Oil Loan to 4th Refinery WASHINGTON - The Energy Department said last week it has approved another emergency oil loan to a refining company to make up for crude supplies disrupted by Hurricane Ivan.,2,Business
U.S. to Loan Strategic Reserve Crude Oil  NEW YORK (Reuters) - Two refiners will borrow crude oil  from the national emergency reserve to replace output lost due  to Hurricane Ivan and another oil major may be next to tap the  stockpile as prices near all-time highs.,2,Business
"No Marsh, Spitzer deal in  #39;04: WSJ Company said settlement for bid rigging claim likely this month, but says investigation is ongoing. NEW YORK (Reuters) - Marsh  amp; McLennan Cos.",2,Business
"Canada #39;s current account surplus shrinks OTTAWA - Canada #39;s current account surplus showed the first drop in almost two years in the third quarter, Statistics Canada said Monday.",2,Business
"Q amp;A Dr. Jeffrey M. Drazen on drug trial results The editors of 11 top medical journals shook up the staid world of academic publishing this past week when they decided to stop printing results of drug trials that aren't registered in a central database. Globe biotechnology reporter Jeffrey Krasner spoke with Dr. Jeffrey M. Drazen , editor-in-chief of the New England Journal of Medicine, about how the policy should ...",2,Business
Tokyo Stocks Climb to a Two-Week High  TOKYO (Reuters) - Tokyo stocks climbed to a two week high  on Friday after Tokyo Electron Ltd. and other chip-related  stocks were boosted by a bullish revenue outlook from industry  leader Intel Corp.,2,Business
Software Seeks Online Bargains Consumers in the United States are already spending record amounts of money online. One e-commerce company has a novel way to help Net shoppers hunt for bargains this holiday season.,2,Business
"Woolworths Has 16.6 Stake in Australian Leisure, Extends Offer Woolworths Ltd., Australia #39;s biggest grocer, increased its stake in takeover target Australian Leisure  amp; Hospitality Group to 16.",2,Business
"SEC Leaves Google Waiting on IPO Go Ahead NEW YORK/WASHINGTON (Reuters) - US regulators on Tuesday did not give Google Inc. the green light it needs to price its initial public offering, extending the wait for the Web search giant #39;s eagerly anticipated market ...",2,Business
Analysts: IBM selling PC business makes sense IBM is considering pulling out of the personal computer business it founded - a sign of a big change in the way companies buy computers and a shift of power in the PC industry.,2,Business
"UPDATE 1-Potlatch to sell \$457.5 mln in assets to Ainsworth Forest products company Potlatch Corp. (PCH.N: Quote, Profile, Research) said on Wednesday it agreed to sell certain plants and assets to Canada-based Ainsworth Lumber Co.",2,Business
"Boeing Wins Order From Singapore, Fails to Sell 7E7 (Update1) Boeing Co, the world #39;s second-biggest maker of commercial aircraft, won a \$3.6 billion order for 18 planes from Singapore Airlines Ltd.",2,Business
"President sees lead shrink on U of I Electronic Markets Iowa City, Ia. - President Bush #39;s lead in the University of Iowa-run Iowa Electronic Markets has shrunk in the past week with Democratic challenger Sen. John Kerry making a comeback among online investors, according to markets data on Friday.",2,Business
